Make,Model,Price,Year,Kilometer,Transmission,Location,Color,Owner,Seller Type,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Max Power BHP,Max Power RPM,Max Torque Nm,Max Torque RPM,Drivetrain_FWD,Drivetrain_RWD,Fuel Type_CNG + CNG,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Hybrid,Fuel Type_LPG,Fuel Type_Petrol,Fuel Type_Petrol + LPG
Tata,Hexa XT 4x2 6 STR,13.864301674514206,0.8529411764705882,11.39366884412029,Manual,Indore,Blue,2,Individual,2179.0,4788.0,1903.0,1791.0,6.0,60.0,154.0,4000.0,0.7659574468085106,1700.0,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Baleno Alpha (O) 1.2,13.790193775620484,1.0,8.517393171418904,Manual,Delhi,White,1,Individual,,,,,,,,,,,False,True,False,False,False,False,False,True,False
Honda,Amaze 1.5 S i-DTEC,12.959846800844963,0.7647058823529411,11.225256725762893,Manual,Amritsar,Brown,1,Individual,1498.0,3990.0,1680.0,1505.0,5.0,35.0,99.0,3600.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Mahindra,Scorpio LX BS-III,12.807655372286902,0.6176470588235294,11.407576060361786,Manual,Lucknow,Green,2,Individual,2179.0,4430.0,1817.0,1975.0,8.0,60.0,120.0,4000.0,0.2978723404255319,1800.0,False,True,False,True,False,False,False,False,False
Audi,A3 35 TDI Premium,14.403297778421795,0.7647058823529411,11.245438099803966,Automatic,Pune,Blue,1,Individual,1968.0,4456.0,1796.0,1416.0,5.0,50.0,141.0,3500.0,0.425531914893617,1750.0,True,False,False,True,False,False,False,False,False
Audi,A4 2.0 TDI (177bhp) Premium,13.790193775620484,0.6764705882352942,11.225256725762893,Automatic,Lucknow,Silver,1,Individual,1968.0,4701.0,1826.0,1427.0,5.0,63.0,177.0,4200.0,0.6808510638297872,1750.0,True,False,False,True,False,False,False,False,False
Toyota,Innova 2.4 ZX AT 7 STR,14.817979353051891,0.9411764705882353,9.832313733081604,Automatic,Mumbai,Bronze,1,Individual,2393.0,4735.0,1830.0,1795.0,7.0,55.0,148.0,3400.0,0.5957446808510638,1400.0,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Wagon R LXi Minor,11.884495917930655,0.6176470588235294,10.586256060517686,Manual,Ranchi,Red,1,Individual,1061.0,3520.0,1475.0,1690.0,5.0,35.0,,,,,True,False,False,False,False,False,False,True,False
Honda,Jazz VX Petrol,13.25339339419516,0.8529411764705882,11.432485178272625,Manual,Mumbai,Brown,1,Individual,1199.0,3955.0,1694.0,1544.0,5.0,40.0,89.0,6000.0,-0.46808510638297873,4800.0,True,False,False,False,False,False,False,True,False
Mercedes-Benz,C-Class C 220d Progressive [2018-2019],15.26242977619469,0.8823529411764706,10.085850775128717,Automatic,Hyderabad,White,1,Individual,1950.0,4686.0,1810.0,1442.0,5.0,66.0,192.0,3800.0,0.7659574468085106,1600.0,False,True,False,True,False,False,False,False,False
Mahindra,XUV500 W8 1.99 [2016-2017],13.444448325847754,0.7941176470588235,11.968215122721586,Manual,Jaipur,Silver,2,Individual,1997.0,4585.0,1890.0,1785.0,7.0,70.0,138.0,3750.0,0.425531914893617,1600.0,True,False,False,True,False,False,False,False,False
Mercedes-Benz,M-Class ML 350 CDI,14.711598990684092,0.7647058823529411,11.082157933374816,Automatic,Chandigarh,White,2,Individual,2997.0,4804.0,2141.0,1796.0,5.0,70.0,254.0,3600.0,1.6978723404255318,1600.0,False,False,False,True,False,False,False,False,False
Mercedes-Benz,GLA 200 CDI Sport,14.316286451937186,0.7941176470588235,11.225256725762893,Automatic,Faridabad,White,1,Individual,2143.0,4417.0,1804.0,1494.0,5.0,50.0,134.0,3600.0,0.3404255319148936,1600.0,True,False,False,True,False,False,False,False,False
MINI,Cooper D 3 Door,15.009433329466965,0.8823529411764706,9.741027444837728,Automatic,Delhi,Green,1,Individual,1496.0,3821.0,1727.0,1414.0,5.0,44.0,114.0,4000.0,0.2127659574468085,1750.0,True,False,False,True,False,False,False,False,False
Mercedes-Benz,C-Class C200 Progressive,15.419936129579835,0.9705882352941176,7.8674885686991285,Automatic,Bangalore,White,1,Individual,1991.0,4686.0,1810.0,1442.0,5.0,66.0,201.0,5800.0,0.3404255319148936,1200.0,False,True,False,False,False,False,False,True,False
Mahindra,Thar LX 4-STR Hard Top Diesel AT,14.48334044336031,1.0,8.412054873292933,Automatic,Ludhiana,Black,1,Individual,2184.0,3985.0,1820.0,1844.0,4.0,57.0,130.0,3750.0,0.3404255319148936,1600.0,False,False,False,True,False,False,False,False,False
Hyundai,Elite i20 Asta 1.2 (O) [2016],13.493928313146206,0.8529411764705882,10.507748873087632,Manual,Hyderabad,Red,2,Individual,1197.0,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,-0.44680851063829785,4000.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Celerio VXi AMT,12.834683971615659,0.7647058823529411,10.463131911491967,Automatic,Delhi,Red,1,Individual,998.0,3600.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,-0.5531914893617021,3500.0,True,False,False,False,False,False,False,True,False
Mercedes-Benz,E-Class E 200 Exclusive [2019-2019],15.687312888712007,0.9705882352941176,8.922791623969637,Automatic,Delhi,Black,1,Individual,1991.0,5063.0,1860.0,1494.0,5.0,80.0,194.0,5800.0,0.3404255319148936,1600.0,False,True,False,False,False,False,False,True,False
Honda,City V Petrol [2017-2019],13.377007146164305,0.8529411764705882,11.06665398721974,Manual,Mumbai,White,1,Individual,1497.0,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,-0.3191489361702128,4600.0,True,False,False,False,False,False,False,True,False
Lexus,ES 300h,15.291417306345254,0.8529411764705882,10.343676096702678,Automatic,Bangalore,Brown,1,Individual,2494.0,4915.0,1820.0,1450.0,5.0,65.0,202.0,5700.0,-0.029787234042553193,4500.0,False,True,False,False,False,False,False,True,False
BMW,X5 xDrive 30d,15.0824584431417,0.7941176470588235,10.985309671896763,Automatic,Chandigarh,Bronze,1,Individual,2993.0,4886.0,1938.0,1762.0,7.0,,258.0,4000.0,1.446808510638298,1500.0,False,False,False,True,False,False,False,False,False
BMW,X1 sDrive20d xLine,14.922421980025536,0.9117647058823529,10.985309671896763,Automatic,Mumbai,Blue,1,Individual,1995.0,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,0.5531914893617021,1750.0,False,True,False,True,False,False,False,False,False
Mahindra,Bolero Power Plus ZLX,13.681980308196241,0.9117647058823529,11.156264806643742,Manual,Dak. Kannada,White,2,Individual,1493.0,3995.0,1745.0,1880.0,7.0,,70.0,3600.0,-0.10638297872340426,1400.0,False,True,False,True,False,False,False,False,False
Hyundai,Creta 1.6 SX Plus AT Petrol,13.90626583447433,0.8529411764705882,10.571342565808699,Automatic,Hyderabad,Red,2,Individual,1591.0,4270.0,1780.0,1630.0,5.0,60.0,122.0,6400.0,-0.28085106382978725,4850.0,True,False,False,False,False,False,False,True,False
Mercedes-Benz,A-Class A 180 Sport Petrol,14.115615891155079,0.7647058823529411,11.289794413577894,Automatic,Bangalore,White,3,Individual,1595.0,4292.0,1780.0,1433.0,4.0,50.0,121.0,5000.0,-0.0851063829787234,1250.0,True,False,False,False,False,False,False,True,False
Tata,Tigor Revotorq XT,13.102162710901053,0.8823529411764706,10.668978650219241,Manual,Patna,White,1,Individual,1047.0,3992.0,1677.0,1537.0,5.0,35.0,69.0,4000.0,-0.3404255319148936,1800.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Ertiga ZXI+,13.493928313146206,0.8235294117647058,10.87806606028079,Manual,Delhi,Grey,1,Individual,1373.0,4296.0,1695.0,1685.0,7.0,45.0,94.0,6000.0,-0.3829787234042553,4000.0,True,False,False,False,False,False,False,True,False
Hyundai,Eon 1.0 Kappa Magna + [2014-2016],12.524530013005734,0.7058823529411765,10.308985993422082,Manual,Indore,White,1,Individual,998.0,3515.0,1500.0,1510.0,5.0,32.0,68.0,6200.0,-0.5361702127659574,3500.0,True,False,False,False,False,False,False,True,False
Audi,A6 35 TDI Matrix,15.11706396273788,0.9117647058823529,10.434145214930487,Automatic,Ghaziabad,Black,1,Individual,1968.0,4933.0,1874.0,1455.0,5.0,75.0,190.0,3800.0,0.7659574468085106,1750.0,True,False,False,True,False,False,False,False,False
Mercedes-Benz,C-Class 220 BlueEfficiency,13.790193775620484,0.7352941176470589,11.532737896139919,Automatic,Jalandhar,White,1,Individual,2143.0,4596.0,1770.0,1447.0,5.0,66.0,170.0,4200.0,0.7659574468085106,2800.0,False,True,False,True,False,False,False,False,False
Rolls-Royce,Ghost 6.5,16.705882371415992,0.6764705882352942,11.002116507732017,Automatic,Mumbai,Maroon,2,Corporate,6592.0,5399.0,1948.0,1550.0,5.0,82.5,570.0,5250.0,2.382978723404255,1500.0,False,True,False,False,False,False,False,True,False
Maruti Suzuki,Ertiga ZXi Plus,14.018452218287162,0.9705882352941176,10.043292972227004,Manual,Bangalore,White,1,Individual,1462.0,4395.0,1735.0,1690.0,7.0,45.0,103.0,6000.0,-0.34893617021276596,4400.0,True,False,False,False,False,False,False,True,False
Toyota,Fortuner 2.8 4x4 AT [2016-2020],15.274125813221904,0.9705882352941176,11.002116507732017,Automatic,Chandigarh,White,1,Individual,2755.0,4795.0,1855.0,1835.0,7.0,80.0,174.0,3400.0,0.9787234042553191,1600.0,False,False,False,True,False,False,False,False,False
Honda,City VX (O) MT,13.790193775620484,0.9117647058823529,10.948734225602985,Manual,Lucknow,Silver,1,Individual,1497.0,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,-0.3191489361702128,4600.0,True,False,False,False,False,False,False,True,False
Toyota,Fortuner 3.0 4x2 AT,14.285514812209815,0.7941176470588235,11.884495917930655,Automatic,Mohali,Gold,2,Individual,2982.0,4705.0,1840.0,1850.0,7.0,80.0,169.0,3600.0,0.5957446808510638,1400.0,False,True,False,True,False,False,False,False,False
MINI,Countryman Cooper D,14.213615983257593,0.7647058823529411,11.302216779257382,Automatic,Panvel,Purple,2,Individual,1995.0,4097.0,1789.0,1561.0,5.0,47.0,,,0.2127659574468085,1750.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Ertiga VDi,13.303018546545275,0.7941176470588235,11.184435286790631,Manual,Agra,Silver,1,Individual,1248.0,4265.0,1695.0,1685.0,7.0,45.0,89.0,4000.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Mercedes-Benz,E-Class E 200,14.690979711984754,0.8235294117647058,11.021248660042998,Automatic,Mumbai,Black,2,Individual,1991.0,4879.0,1854.0,1474.0,5.0,80.0,184.0,5500.0,0.3404255319148936,1200.0,False,True,False,False,False,False,False,True,False
Mercedes-Benz,E-Class E220 CDI Blue Efficiency,14.058457520888082,0.7058823529411765,11.522885696764481,Automatic,Surat,Brown,2,Individual,2143.0,4868.0,1854.0,1470.0,5.0,80.0,231.0,3000.0,0.7659574468085106,2800.0,False,True,False,True,False,False,False,False,False
Hyundai,Alcazar Signature (O) 7 Seater 1.5 Diesel AT,14.690979711984754,1.0,8.987321812850125,Automatic,Hyderabad,White,1,Individual,1493.0,4500.0,1790.0,1675.0,7.0,50.0,113.0,4000.0,0.1276595744680851,1500.0,True,False,False,True,False,False,False,False,False
Hyundai,i10 Magna 1.2 Kappa2,12.577639650232573,0.6764705882352942,11.418625774449598,Manual,Ahmedabad,White,1,Individual,1197.0,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,31.485106382978724,4000.0,True,False,False,False,False,False,False,True,False
Audi,A6 2.0 TDI Premium,14.220976332738882,0.7647058823529411,11.141876276228,Automatic,Mohali,Blue,1,Individual,1968.0,4915.0,1874.0,1455.0,5.0,65.0,177.0,3750.0,0.6808510638297872,1750.0,True,False,False,True,False,False,False,False,False
Hyundai,Santro Sportz CNG [2018-2020],13.049794835104816,0.9117647058823529,10.239995502805316,Manual,Delhi,White,1,Individual,1086.0,3610.0,1645.0,1560.0,5.0,60.0,58.0,5500.0,-0.5787234042553191,4500.0,True,False,False,False,False,False,False,False,False
Maruti Suzuki,Alto LXi BS-III,12.33270970174018,0.6764705882352942,11.37955405954707,Manual,Salem,Blue,2,Individual,796.0,3495.0,1475.0,1460.0,5.0,35.0,,,,,False,True,False,False,False,False,False,True,False
Maruti Suzuki,Ciaz Alpha 1.4 MT,13.70903942580019,0.8823529411764706,9.477845246989146,Manual,Bangalore,Grey,1,Individual,1373.0,4490.0,1730.0,1485.0,5.0,43.0,91.0,6000.0,-0.3829787234042553,4000.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Swift LXi,12.994532278619134,0.8235294117647058,10.893177433980052,Manual,Gurgaon,White,1,Individual,1197.0,3850.0,1695.0,1530.0,5.0,42.0,83.0,6000.0,-0.44680851063829785,4000.0,True,False,False,False,False,False,False,True,False
Honda,City ZX Diesel,14.187074804051692,1.0,7.824445930877619,Manual,Ludhiana,White,1,Individual,1498.0,4549.0,1748.0,1489.0,5.0,40.0,98.0,3600.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Mahindra,Thar LX 4-STR Hard Top Diesel MT,14.204169225721929,0.9705882352941176,9.392745258631441,Manual,Ludhiana,Red,1,Individual,2184.0,3985.0,1820.0,1844.0,4.0,57.0,130.0,3750.0,0.3404255319148936,1600.0,False,False,False,True,False,False,False,False,False
Skoda,Rapid Ambition 1.6 MPI AT Plus,12.959846800844963,0.7647058823529411,10.085850775128717,Automatic,Mumbai,Beige,2,Individual,1598.0,4386.0,1699.0,1466.0,5.0,55.0,104.0,5250.0,-0.2851063829787234,3800.0,True,False,False,False,False,False,False,True,False
Hyundai,Creta SX (O) 1.5 Petrol CVT [2020-2022],14.374554754000739,1.0,7.890208213109961,Automatic,Kolkata,White,1,Individual,1497.0,4300.0,1790.0,1635.0,5.0,50.0,113.0,6300.0,-0.32340425531914896,4500.0,True,False,False,False,False,False,False,True,False
Mercedes-Benz,GLC 220d 4MATIC Progressive,15.90737474309945,1.0,8.612685172875459,Automatic,Hyderabad,White,0,Individual,1950.0,4658.0,1890.0,1644.0,5.0,66.0,192.0,3800.0,0.7659574468085106,1600.0,False,False,False,True,False,False,False,False,False
Honda,City ZX CVT Petrol,14.240778946963175,1.0,7.601402334583733,Automatic,Delhi,Grey,1,Individual,1498.0,4549.0,1748.0,1489.0,5.0,40.0,119.0,6600.0,-0.3191489361702128,4300.0,True,False,False,False,False,False,False,True,False
Skoda,Kodiaq L&K 2.0 TDI 4x4 AT,15.067988057145726,0.9411764705882353,10.757924157061597,Automatic,Mumbai,White,1,Individual,,4697.0,1882.0,1665.0,7.0,63.0,,,,,False,True,False,True,False,False,False,False,False
Ford,Fiesta Titanium Diesel,12.765691290604371,0.7058823529411765,11.350418300109132,Manual,Jaipur,Silver,1,Individual,1498.0,4320.0,1764.0,1486.0,5.0,40.0,89.0,3750.0,-0.06808510638297872,2000.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,DZire VXi,13.445896549926763,0.9117647058823529,9.720345659358271,Manual,Ahmedabad,White,1,Individual,1197.0,3995.0,1735.0,1515.0,5.0,37.0,89.0,6000.0,-0.4553191489361702,4400.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Estilo VXi,11.813037464800539,0.5882352941176471,11.191934768474706,Manual,Mirzapur,Pink,1,Individual,1061.0,3495.0,1495.0,1595.0,5.0,35.0,,,,,False,True,False,False,False,False,False,True,False
Honda,Amaze 1.2 E MT Petrol [2018-2020],13.42246945133505,0.9411764705882353,10.12667110305036,Manual,Delhi,White,1,Individual,1199.0,3995.0,1695.0,1501.0,5.0,35.0,89.0,6000.0,-0.46808510638297873,4800.0,True,False,False,False,False,False,False,True,False
Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],13.081543466215237,0.9117647058823529,9.236592743120248,Manual,Hyderabad,Grey,1,Individual,1197.0,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,-0.451063829787234,4000.0,True,False,False,False,False,False,False,True,False
BMW,X1 sDrive20d xLine,15.11706396273788,0.9411764705882353,10.523553157094481,Automatic,Bangalore,White,1,Individual,1995.0,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,0.5531914893617021,1750.0,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Baleno Zeta 1.2,13.623139877437296,0.9705882352941176,9.99884318585288,Manual,Raipur,Blue,1,Individual,1197.0,3995.0,1745.0,1500.0,5.0,37.0,83.0,6000.0,-0.44680851063829785,4000.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Swift DZire VXi,12.409017571151187,0.6176470588235294,11.643962499267984,Manual,Mumbai,Gold,1,Individual,1298.0,4160.0,1690.0,1530.0,5.0,43.0,,,,,True,False,False,False,False,False,False,True,False
Mercedes-Benz,M-Class ML 350 CDI,14.77102238760702,0.7647058823529411,11.451060699493427,Automatic,Mumbai,White,1,Individual,2997.0,4804.0,2141.0,1796.0,5.0,70.0,254.0,3600.0,1.6978723404255318,1600.0,False,False,False,True,False,False,False,False,False
Renault,Kwid 1.0 RXT [2016-2019],13.038981768465277,0.8823529411764706,10.023135514802023,Manual,Bangalore,Grey,1,Individual,999.0,3679.0,1579.0,1478.0,5.0,28.0,67.0,5500.0,-0.548936170212766,4250.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Ciaz Zeta 1.4 AT,13.51575725380498,0.8529411764705882,10.34177474101152,Automatic,Mumbai,Blue,1,Individual,1373.0,4490.0,1730.0,1485.0,5.0,43.0,91.0,6000.0,-0.3829787234042553,4000.0,True,False,False,False,False,False,False,True,False
Hyundai,i10 Sportz 1.2 AT Kappa2,12.721888795877375,0.7352941176470589,11.268328424436847,Automatic,Pune,Grey,2,Individual,1197.0,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,31.485106382978724,4000.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Alto 800 Lxi,12.487488878546145,0.8529411764705882,10.860939421415225,Manual,Lucknow,White,1,Individual,796.0,3395.0,1490.0,1475.0,5.0,35.0,47.0,6000.0,-0.6425531914893617,3500.0,True,False,False,False,False,False,False,True,False
Mahindra,Thar CRDe 4x4 Non AC,13.849912950864715,0.8529411764705882,11.277215789596893,Manual,Mysore,Green,1,Individual,2498.0,3920.0,1710.0,1930.0,7.0,60.0,,,,,False,False,False,True,False,False,False,False,False
Audi,A4 1.8 TFSI Multitronic Premium Plus,13.815511557963774,0.6470588235294118,11.112462823634855,Automatic,Dehradun,Silver,2,Individual,1798.0,4701.0,1826.0,1427.0,5.0,63.0,170.0,3800.0,0.425531914893617,1400.0,True,False,False,False,False,False,False,True,False
Toyota,Etios Liva G,12.765691290604371,0.7352941176470589,10.434145214930487,Manual,Pune,Black,1,Individual,1197.0,3775.0,1695.0,1510.0,5.0,45.0,80.0,5600.0,-0.49361702127659574,3100.0,True,False,False,False,False,False,False,True,False
Hyundai,Creta E Plus 1.6 Petrol,13.698977865303197,0.8529411764705882,10.799595985047786,Manual,Pune,Grey,1,Individual,1591.0,4270.0,1780.0,1630.0,5.0,60.0,122.0,6400.0,-0.28085106382978725,4850.0,True,False,False,False,False,False,False,True,False
Mahindra,Scorpio VLX 2WD Airbag BS-IV,13.345508528717259,0.7352941176470589,12.04355959836804,Manual,Salem,White,3,Individual,2179.0,4430.0,1817.0,1975.0,8.0,60.0,120.0,4000.0,0.2978723404255319,1800.0,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Swift ZXi,13.26212705890841,0.7941176470588235,10.831706855275558,Manual,Chennai,White,2,Individual,1197.0,3850.0,1695.0,1530.0,5.0,42.0,85.0,6000.0,-0.451063829787234,4000.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Wagon R LXI CNG (O),13.345508528717259,0.9705882352941176,9.798182590890704,Manual,Delhi,Silver,1,Individual,998.0,3599.0,1495.0,1700.0,5.0,35.0,58.0,6200.0,-0.6085106382978723,3500.0,True,False,False,False,False,False,False,False,False
Mahindra,XUV500 W10 AT,13.989464705423494,0.8529411764705882,10.63274966676691,Automatic,Delhi,Black,1,Individual,2179.0,4585.0,1890.0,1785.0,7.0,70.0,138.0,3750.0,0.46808510638297873,1600.0,True,False,False,True,False,False,False,False,False
Audi,Q7 45 TDI Premium Plus,15.459350090352403,0.8235294117647058,11.082157933374816,Automatic,Pune,Blue,1,Individual,2967.0,5052.0,1968.0,1740.0,7.0,75.0,245.0,2910.0,1.6170212765957446,1500.0,False,False,False,True,False,False,False,False,False
Hyundai,Xcent S 1.2 (O),13.102162710901053,0.7941176470588235,10.047761041692553,Manual,Udupi,White,1,Individual,1197.0,3995.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,-0.451063829787234,4000.0,True,False,False,False,False,False,False,True,False
Audi,A4 2.0 TDI (143 bhp),13.955273369904273,0.7058823529411765,10.597434413266638,Automatic,Pune,Blue,2,Individual,,,,,,,,,,,False,True,False,True,False,False,False,False,False
Jeep,Compass Longitude (O) 2.0 Diesel [2017-2020],14.276095596208146,0.9117647058823529,11.082157933374816,Manual,Mohali,White,1,Individual,,4395.0,1818.0,1640.0,5.0,60.0,,,,,False,True,False,True,False,False,False,False,False
Jaguar,F-Pace Prestige,15.250595321348806,0.8823529411764706,11.417174187896805,Automatic,Chennai,Blue,1,Individual,1999.0,4731.0,2071.0,1651.0,5.0,82.0,177.0,4000.0,0.8936170212765957,1750.0,False,False,False,True,False,False,False,False,False
Ford,Fiesta Style Diesel [2011-2014],12.59473402514672,0.7352941176470589,11.211833885608513,Manual,Hyderabad,Maroon,1,Individual,1498.0,4291.0,1722.0,1496.0,5.0,43.0,89.0,3750.0,-0.06808510638297872,2000.0,True,False,False,True,False,False,False,False,False
Honda,Amaze 1.2 S i-VTEC,12.959846800844963,0.7647058823529411,10.978507040265917,Manual,Pune,Red,1,Individual,1198.0,3990.0,1680.0,1505.0,5.0,35.0,87.0,6000.0,-0.4723404255319149,4500.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,DZire ZXi Plus AMT,13.507627138738266,0.8823529411764706,10.645448706505872,Automatic,Mumbai,Blue,1,Individual,1197.0,3995.0,1735.0,1515.0,5.0,37.0,82.0,6000.0,-0.4553191489361702,4200.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Estilo VXi BS-IV,12.345834587905333,0.7058823529411765,10.859018228147887,Manual,Pune,White,1,Individual,998.0,3600.0,1495.0,1595.0,5.0,35.0,67.0,6200.0,-0.5531914893617021,3500.0,True,False,False,False,False,False,False,True,False
Land Rover,Evoque SE Dynamic,15.687312888712007,0.9705882352941176,9.392745258631441,Automatic,Hyderabad,White,1,Individual,1999.0,4360.0,2120.0,1635.0,5.0,57.0,177.0,4000.0,0.8936170212765957,1750.0,False,False,False,True,False,False,False,False,False
Maruti Suzuki,Alto VXi,12.506180941677357,0.7647058823529411,11.322769297607685,Manual,Pune,White,1,Individual,998.0,3620.0,1475.0,1460.0,5.0,35.0,67.0,6200.0,-0.5531914893617021,3500.0,True,False,False,False,False,False,False,True,False
Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],13.384729180332174,0.9411764705882353,10.518781293891209,Manual,Bangalore,Grey,1,Individual,1197.0,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,-0.451063829787234,4000.0,True,False,False,False,False,False,False,True,False
Kia,Seltos GTX Plus AT 1.4 [2019-2020],14.496079462646344,0.9705882352941176,8.853808274977197,Automatic,Bangalore,Grey,1,Individual,1353.0,4315.0,1800.0,1645.0,5.0,50.0,138.0,6000.0,0.09361702127659574,1500.0,True,False,False,False,False,False,False,True,False
Renault,Kwid 1.0 RXT Edition,12.834683971615659,0.8823529411764706,9.546884034617925,Manual,Mumbai,Green,1,Individual,999.0,3679.0,1579.0,1478.0,5.0,28.0,67.0,5500.0,-0.548936170212766,4250.0,True,False,False,False,False,False,False,True,False
Rolls-Royce,Ghost Extended Wheelbase,16.811242881518265,0.6764705882352942,10.203629181337648,Automatic,Delhi,Blue,3,Individual,6592.0,5569.0,1948.0,1550.0,5.0,82.5,570.0,5250.0,2.382978723404255,1500.0,False,True,False,False,False,False,False,True,False
Hyundai,Elite i20 Sportz 1.2 IVT,13.704578997256993,0.9705882352941176,10.12667110305036,Automatic,Mumbai,White,1,Individual,1197.0,3995.0,1775.0,1505.0,5.0,37.0,87.0,6000.0,-0.44680851063829785,1500.0,True,False,False,False,False,False,False,True,False
Chevrolet,Cruze LTZ,12.899222326086994,0.6764705882352942,11.289794413577894,Manual,Mumbai,Silver,3,Individual,1991.0,4597.0,1788.0,1477.0,5.0,60.0,,,,,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Swift VDi,13.527829818844937,0.8823529411764706,11.082157933374816,Manual,Hyderabad,Blue,1,Individual,1248.0,3840.0,1735.0,1530.0,5.0,37.0,74.0,4000.0,-0.1276595744680851,2000.0,True,False,False,True,False,False,False,False,False
Audi,Q3 35 TDI Premium + Sunroof,14.337276715240233,0.8235294117647058,11.292926962800092,Automatic,Delhi,Blue,2,Individual,1968.0,4385.0,1831.0,1608.0,5.0,64.0,174.0,4200.0,0.6808510638297872,1750.0,False,False,False,True,False,False,False,False,False
Hyundai,Santro Sportz AMT [2018-2020],13.286183160425152,0.8823529411764706,9.530465432917332,Automatic,Bangalore,White,1,Individual,1086.0,3610.0,1645.0,1560.0,5.0,35.0,68.0,5500.0,-0.5148936170212766,4500.0,True,False,False,False,False,False,False,True,False
Honda,Amaze 1.5 SX i-DTEC,12.861001210669146,0.7352941176470589,11.19227933229478,Manual,Samastipur,White,1,Individual,1498.0,3990.0,1680.0,1505.0,5.0,35.0,99.0,3600.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Celerio LXi,12.468440756144114,0.7941176470588235,10.160568654878034,Manual,Kolkata,Blue,1,Individual,998.0,3600.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,-0.5531914893617021,3500.0,True,False,False,False,False,False,False,True,False
Tata,Nexon EV XZ Plus,14.210926003619385,0.9411764705882353,9.210440366976517,Automatic,Mumbai,Blue,1,Individual,,3993.0,1811.0,1606.0,5.0,,,,,,True,False,False,False,True,False,False,False,False
Maruti Suzuki,Swift DZire VXI,12.971542813248437,0.7647058823529411,10.985309671896763,Manual,Guwahati,Blue,1,Individual,1197.0,3995.0,1695.0,1555.0,5.0,42.0,85.0,6000.0,-0.451063829787234,4000.0,True,False,False,False,False,False,False,True,False
Kia,Seltos GTX Plus AT 1.4 [2019-2020],14.301018989130402,0.9705882352941176,9.680406499268875,Automatic,Kolkata,Red,1,Individual,1353.0,4315.0,1800.0,1645.0,5.0,50.0,138.0,6000.0,0.09361702127659574,1500.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Celerio ZXi (O) AMT [2019-2020],12.959846800844963,0.8529411764705882,10.636456227282745,Automatic,Pune,White,2,Individual,998.0,3695.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,-0.5531914893617021,3500.0,True,False,False,False,False,False,False,True,False
Mahindra,TUV300 T8 AMT mHAWK100,13.329379172803593,0.8529411764705882,11.141876276228,Automatic,Delhi,Black,1,Individual,1493.0,3995.0,1835.0,1839.0,7.0,60.0,100.0,3750.0,0.0851063829787234,1600.0,False,True,False,True,False,False,False,False,False
Toyota,Innova 2.4 G 7 STR [2016-2017],14.626441218624949,0.9411764705882353,10.108467133222666,Manual,Jaipur,Grey,2,Individual,2393.0,4735.0,1830.0,1795.0,7.0,55.0,148.0,3400.0,0.5234042553191489,1400.0,False,True,False,True,False,False,False,False,False
